ID_CUENTA,ID_CLIENTE,MONTO,CUOTAS,NRO_COMPROBANTE,ID_PRODUCTO,ID_CANAL_DESEMBOLSO,ID_TIPO_FINANCIACION,DIAS_MORA,ID_ESTADO_CREDITO,ID_CANAL_SOLICITUD,FECHA_OTORGAMIENTO
22246,1567,59828.68,45,17182361412,CB-1,BV111,4,88,2,3,2020-01-10
22238,15,87515.37,25,17182359860,CB-1,TR333,4,197,2,1,2020-01-09
22239,604,36052.94,48,17182360449,COR-2,TR333,2,51,2,2,2020-01-09
22240,1035,95404.15,14,17182360880,CBR-2,TR333,4,180,2,1,2020-01-09
22241,1375,36010.76,17,17182361220,COR-2,TR333,2,147,2,2,2020-01-09
22237,680,32435.03,22,17182360525,COR-2,EF222,2,1,1,3,2020-01-07
22235,706,59294.59,28,17182360551,CBR-2,TR333,4,5,1,3,2020-01-06
22236,1411,99336.82,26,17182361256,CP-1,BV111,3,3,1,1,2020-01-06
22232,253,42129.38,39,17182360098,CC-1,TR333,1,206,2,3,2020-01-05
22233,1432,17261.06,24,17182361277,CP-1,EF222,3,1,1,1,2020-01-05
22234,1653,26064.1,33,17182361498,CBR-2,TR333,4,4,1,3,2020-01-05
22230,91,45294.33,45,17182359936,CBR-2,BV111,4,149,2,1,2020-01-04
22231,1391,26191.9,24,17182361236,CBR-2,BV111,4,0,1,1,2020-01-04
22229,1533,61238.86,24,17182361378,CCR-2,TR333,1,134,2,3,2020-01-03
22222,454,82361.55,17,17182360299,CC-1,TR333,1,1,1,3,2020-01-01
22223,575,42302.06,15,17182360420,CO-1,TR333,2,93,2,2,2020-01-01
22224,577,42938.42,39,17182360422,CC-1,BV111,1,210,2,1,2020-01-01
22225,581,25836.51,29,17182360426,CBR-2,BV111,4,5,1,2,2020-01-01
22226,1368,21281.73,13,17182361213,CBR-2,TR333,4,5,1,2,2020-01-01
22227,1526,40779.41,12,17182361371,COR-2,TR333,2,2,1,2,2020-01-01
22228,1860,33031.06,35,17182361705,CC-1,EF222,1,148,2,2,2020-01-01
